concept_a,concept_b,source_syllabus,Course_Code,course_name,order_delta,domain_match,ai_suggested_label,embedding_similarity,keyword_overlap,reason
Decision properties of RLs,Nondeterministic Finite Automata (NFA): Definitions,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,5,1,0,0.2488,0.0,"No prereq signal: sim=0.249, delta=5, kw=0.000"
Decision properties of RLs,Equivalence between NFA with and ϵ- transitions,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,6,1,0,0.1531,0.0,"No prereq signal: sim=0.153, delta=6, kw=0.000"
Decision properties of RLs,Minimization of DFA,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,7,1,0,0.1913,0.16666666666666666,"No prereq signal: sim=0.191, delta=7, kw=0.167"
Pumping lemma for RLs,RE in text search and replace,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,1,1,0,0.1502,0.0,"No prereq signal: sim=0.150, delta=1, kw=0.000"
Pumping lemma for RLs,Application of Regular,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,2,1,0,0.1671,0.0,"No prereq signal: sim=0.167, delta=2, kw=0.000"
Pumping lemma for RLs,Languages in Compiler Design,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,3,1,0,0.258,0.0,"No prereq signal: sim=0.258, delta=3, kw=0.000"
Pumping lemma for RLs,Nondeterministic Finite Automata (NFA): Definitions,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,4,1,0,0.1616,0.0,"No prereq signal: sim=0.162, delta=4, kw=0.000"
Pumping lemma for RLs,Equivalence between NFA with and ϵ- transitions,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,5,1,0,0.1734,0.0,"No prereq signal: sim=0.173, delta=5, kw=0.000"
Pumping lemma for RLs,Minimization of DFA,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,6,1,0,0.1472,0.0,Low sim=0.147 - no semantic relation
RE in text search and replace,Application of Regular,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,1,1,0,0.1369,0.0,Low sim=0.137 - no semantic relation
RE in text search and replace,Languages in Compiler Design,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,2,1,0,0.0087,0.1111111111111111,Low sim=0.009 - no semantic relation
RE in text search and replace,Nondeterministic Finite Automata (NFA): Definitions,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,3,1,0,0.0547,0.0,Low sim=0.055 - no semantic relation
RE in text search and replace,Equivalence between NFA with and ϵ- transitions,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,4,1,0,0.0344,0.08333333333333333,Low sim=0.034 - no semantic relation
RE in text search and replace,Minimization of DFA,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,5,1,0,0.056,0.0,Low sim=0.056 - no semantic relation
Application of Regular,Languages in Compiler Design,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,1,1,0,0.127,0.0,Low sim=0.127 - no semantic relation
Application of Regular,Nondeterministic Finite Automata (NFA): Definitions,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,2,1,1,0.2048,0.0,Adjacent same-course topics: delta=2 + sim=0.205
Application of Regular,Equivalence between NFA with and ϵ- transitions,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,3,1,0,0.1411,0.0,Low sim=0.141 - no semantic relation
Application of Regular,Minimization of DFA,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,4,1,0,0.289,0.2,"No prereq signal: sim=0.289, delta=4, kw=0.200"
Languages in Compiler Design,Nondeterministic Finite Automata (NFA): Definitions,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,1,1,1,0.2147,0.0,Adjacent same-course topics: delta=1 + sim=0.215
Languages in Compiler Design,Equivalence between NFA with and ϵ- transitions,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,2,1,0,0.1073,0.0,Low sim=0.107 - no semantic relation
Languages in Compiler Design,Minimization of DFA,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,3,1,0,0.146,0.0,Low sim=0.146 - no semantic relation
Nondeterministic Finite Automata (NFA): Definitions,Equivalence between NFA with and ϵ- transitions,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,1,1,1,0.5904,0.09090909090909091,sim=0.590>=0.45 + delta=1<=5
Nondeterministic Finite Automata (NFA): Definitions,Minimization of DFA,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,2,1,1,0.5158,0.0,sim=0.516>=0.45 + delta=2<=5
Equivalence between NFA with and ϵ- transitions,Minimization of DFA,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494111,Computational,1,1,1,0.4193,0.0,Adjacent same-course topics: delta=1 + sim=0.419
Relationship (EER) Model,"Generalization, Specialization and Aggregation",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,1,1,0,0.1203,0.0,Low sim=0.120 - no semantic relation
Relationship (EER) Model,"Introduction to the Relational Model, relational",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,2,1,1,0.5185,0.14285714285714285,sim=0.518>=0.45 + delta=2<=5
Relationship (EER) Model,"EER Model to the Relational Model, Relational",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,3,1,1,0.8421,0.3333333333333333,High sim=0.842 + delta=3
Relationship (EER) Model,"Overview of SQL, Data Definition Commands",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,4,1,0,0.1176,0.0,Low sim=0.118 - no semantic relation
Relationship (EER) Model,"Integrity constraints: key constraints, Domain",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,5,1,0,0.2034,0.0,"No prereq signal: sim=0.203, delta=5, kw=0.000"
Relationship (EER) Model,"Triggers, Introduction to Pl/SQL Block Structure",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,6,1,0,0.1301,0.0,Low sim=0.130 - no semantic relation
Relationship (EER) Model,"Pitfalls in relational database designs, Concept",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,7,1,1,0.3273,0.0,Foundational kw in A + sim=0.327 + delta=7
Relationship (EER) Model,"Concurrent Executions, Serializability",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,8,1,0,0.0581,0.0,Low sim=0.058 - no semantic relation
Relationship (EER) Model,"Cloud Database, Introduction of Distributed",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,9,1,0,0.1208,0.0,Low sim=0.121 - no semantic relation
"Generalization, Specialization and Aggregation","Introduction to the Relational Model, relational",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,1,1,1,0.2568,0.0,Adjacent same-course topics: delta=1 + sim=0.257
"Generalization, Specialization and Aggregation","EER Model to the Relational Model, Relational",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,2,1,1,0.2326,0.0,Adjacent same-course topics: delta=2 + sim=0.233
"Generalization, Specialization and Aggregation","Overview of SQL, Data Definition Commands",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,3,1,0,0.2145,0.0,"No prereq signal: sim=0.214, delta=3, kw=0.000"
"Generalization, Specialization and Aggregation","Integrity constraints: key constraints, Domain",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,4,1,0,0.2391,0.0,"No prereq signal: sim=0.239, delta=4, kw=0.000"
"Generalization, Specialization and Aggregation","Triggers, Introduction to Pl/SQL Block Structure",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,5,1,0,0.2173,0.0,"No prereq signal: sim=0.217, delta=5, kw=0.000"
"Generalization, Specialization and Aggregation","Pitfalls in relational database designs, Concept",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,6,1,0,0.2946,0.0,"No prereq signal: sim=0.295, delta=6, kw=0.000"
"Generalization, Specialization and Aggregation","Concurrent Executions, Serializability",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,7,1,0,0.2549,0.0,"No prereq signal: sim=0.255, delta=7, kw=0.000"
"Generalization, Specialization and Aggregation","Cloud Database, Introduction of Distributed",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,8,1,0,0.2213,0.0,"No prereq signal: sim=0.221, delta=8, kw=0.000"
"Introduction to the Relational Model, relational","EER Model to the Relational Model, Relational",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,1,1,1,0.723,0.6666666666666666,High sim=0.723 + delta=1
"Introduction to the Relational Model, relational","Overview of SQL, Data Definition Commands",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,2,1,1,0.2286,0.0,Adjacent same-course topics: delta=2 + sim=0.229
"Introduction to the Relational Model, relational","Integrity constraints: key constraints, Domain",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,3,1,1,0.3045,0.0,Foundational kw in A + sim=0.305 + delta=3
"Introduction to the Relational Model, relational","Triggers, Introduction to Pl/SQL Block Structure",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,4,1,0,0.2218,0.2,"No prereq signal: sim=0.222, delta=4, kw=0.200"
"Introduction to the Relational Model, relational","Pitfalls in relational database designs, Concept",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,5,1,1,0.5666,0.1,sim=0.567>=0.45 + delta=5<=5
"Introduction to the Relational Model, relational","Concurrent Executions, Serializability",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,6,1,0,0.1168,0.0,Low sim=0.117 - no semantic relation
"Introduction to the Relational Model, relational","Cloud Database, Introduction of Distributed",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,7,1,1,0.2594,0.1111111111111111,Foundational kw in A + sim=0.259 + delta=7
"EER Model to the Relational Model, Relational","Overview of SQL, Data Definition Commands",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,1,1,1,0.2588,0.0,Foundational kw in A + sim=0.259 + delta=1
"EER Model to the Relational Model, Relational","Integrity constraints: key constraints, Domain",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,2,1,1,0.2939,0.0,Foundational kw in A + sim=0.294 + delta=2
"EER Model to the Relational Model, Relational","Triggers, Introduction to Pl/SQL Block Structure",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,3,1,0,0.235,0.09090909090909091,"No prereq signal: sim=0.235, delta=3, kw=0.091"
"EER Model to the Relational Model, Relational","Pitfalls in relational database designs, Concept",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,4,1,1,0.5219,0.1,sim=0.522>=0.45 + delta=4<=5
"EER Model to the Relational Model, Relational","Concurrent Executions, Serializability",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,5,1,0,0.1145,0.0,Low sim=0.115 - no semantic relation
"EER Model to the Relational Model, Relational","Cloud Database, Introduction of Distributed",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,6,1,0,0.217,0.0,"No prereq signal: sim=0.217, delta=6, kw=0.000"
"Overview of SQL, Data Definition Commands","Integrity constraints: key constraints, Domain",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,1,1,1,0.2471,0.0,Adjacent same-course topics: delta=1 + sim=0.247
"Overview of SQL, Data Definition Commands","Triggers, Introduction to Pl/SQL Block Structure",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,2,1,1,0.5056,0.08333333333333333,sim=0.506>=0.45 + delta=2<=5
"Overview of SQL, Data Definition Commands","Pitfalls in relational database designs, Concept",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,3,1,1,0.3288,0.0,Foundational kw in A + sim=0.329 + delta=3
"Overview of SQL, Data Definition Commands","Concurrent Executions, Serializability",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,4,1,0,0.1166,0.0,Low sim=0.117 - no semantic relation
"Overview of SQL, Data Definition Commands","Cloud Database, Introduction of Distributed",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,5,1,1,0.2886,0.1,Foundational kw in A + sim=0.289 + delta=5
"Integrity constraints: key constraints, Domain","Triggers, Introduction to Pl/SQL Block Structure",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,1,1,1,0.3377,0.0,Adjacent same-course topics: delta=1 + sim=0.338
"Integrity constraints: key constraints, Domain","Pitfalls in relational database designs, Concept",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,2,1,1,0.3556,0.0,Adjacent same-course topics: delta=2 + sim=0.356
"Integrity constraints: key constraints, Domain","Concurrent Executions, Serializability",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,3,1,0,0.3471,0.0,"No prereq signal: sim=0.347, delta=3, kw=0.000"
"Integrity constraints: key constraints, Domain","Cloud Database, Introduction of Distributed",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,4,1,0,0.1594,0.0,"No prereq signal: sim=0.159, delta=4, kw=0.000"
"Triggers, Introduction to Pl/SQL Block Structure","Pitfalls in relational database designs, Concept",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,1,1,1,0.397,0.0,Foundational kw in A + sim=0.397 + delta=1
"Triggers, Introduction to Pl/SQL Block Structure","Concurrent Executions, Serializability",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,2,1,1,0.2327,0.0,Adjacent same-course topics: delta=2 + sim=0.233
"Triggers, Introduction to Pl/SQL Block Structure","Cloud Database, Introduction of Distributed",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,3,1,1,0.2646,0.09090909090909091,Foundational kw in A + sim=0.265 + delta=3
"Pitfalls in relational database designs, Concept","Concurrent Executions, Serializability",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,1,1,0,0.1842,0.0,"No prereq signal: sim=0.184, delta=1, kw=0.000"
"Pitfalls in relational database designs, Concept","Cloud Database, Introduction of Distributed",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,2,1,1,0.3498,0.1,Foundational kw in A + sim=0.350 + delta=2
"Concurrent Executions, Serializability","Cloud Database, Introduction of Distributed",6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494112,Database Management System,1,1,1,0.2068,0.0,Adjacent same-course topics: delta=1 + sim=0.207
Special-purpose,Open-source and Proprietary Operating System,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494113,Operating System,1,1,0,0.1526,0.0,"No prereq signal: sim=0.153, delta=1, kw=0.000"
Special-purpose,Fundamentals of Distributed Operating System,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494113,Operating System,2,1,0,0.1752,0.0,"No prereq signal: sim=0.175, delta=2, kw=0.000"
Special-purpose,Network Operating System,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494113,Operating System,3,1,0,0.1191,0.0,Low sim=0.119 - no semantic relation
Special-purpose,Real-Time,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494113,Operating System,4,1,0,0.2769,0.0,"No prereq signal: sim=0.277, delta=4, kw=0.000"
Special-purpose,Mobile Operating System,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494113,Operating System,5,1,0,0.1539,0.0,"No prereq signal: sim=0.154, delta=5, kw=0.000"
Special-purpose,Special-purpose Operating Systems,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494113,Operating System,6,1,1,0.5603,0.5,Lexical containment + delta=6
Open-source and Proprietary Operating System,Fundamentals of Distributed Operating System,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494113,Operating System,1,1,1,0.5654,0.2222222222222222,sim=0.565>=0.45 + delta=1<=5
Open-source and Proprietary Operating System,Network Operating System,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494113,Operating System,2,1,1,0.5509,0.2857142857142857,sim=0.551>=0.45 + delta=2<=5
Open-source and Proprietary Operating System,Real-Time,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494113,Operating System,3,1,0,0.2827,0.0,"No prereq signal: sim=0.283, delta=3, kw=0.000"
Open-source and Proprietary Operating System,Mobile Operating System,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494113,Operating System,4,1,1,0.531,0.2857142857142857,sim=0.531>=0.45 + delta=4<=5
Open-source and Proprietary Operating System,Special-purpose Operating Systems,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494113,Operating System,5,1,1,0.6814,0.1111111111111111,High sim=0.681 + delta=5
Fundamentals of Distributed Operating System,Network Operating System,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494113,Operating System,1,1,1,0.647,0.3333333333333333,High sim=0.647 + delta=1
Fundamentals of Distributed Operating System,Real-Time,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494113,Operating System,2,1,1,0.2594,0.0,Foundational kw in A + sim=0.259 + delta=2
Fundamentals of Distributed Operating System,Mobile Operating System,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494113,Operating System,3,1,1,0.5512,0.3333333333333333,sim=0.551>=0.45 + delta=3<=5
Fundamentals of Distributed Operating System,Special-purpose Operating Systems,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494113,Operating System,4,1,1,0.6744,0.125,High sim=0.674 + delta=4
Network Operating System,Real-Time,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494113,Operating System,1,1,1,0.2475,0.0,Adjacent same-course topics: delta=1 + sim=0.248
Network Operating System,Mobile Operating System,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494113,Operating System,2,1,1,0.6214,0.5,High sim=0.621 + delta=2
Network Operating System,Special-purpose Operating Systems,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494113,Operating System,3,1,1,0.6075,0.16666666666666666,High sim=0.608 + delta=3
Real-Time,Mobile Operating System,6.54-N-B.E-Computer-Science-EngineeringSem-III-IV.pdf,2494113,Operating System,1,1,1,0.2806,0.0,Adjacent same-course topics: delta=1 + sim=0.281
