concept_a,concept_b,source_syllabus,Course_Code,course_name,order_delta,domain_match,label,bucket
Screening equipment – Vibrating screen,Storage of solids: Properties of particulate,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,14,1,,diversity_training
Grizzlies and Trommels,Size reduction of solids. Mechanism of size,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,1,1,,diversity_training
Grizzlies and Trommels,Size reduction equipment – Jaw crusher,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,2,1,,diversity_training
Grizzlies and Trommels,"Hammer mill, Ball mill and Roll crusher",6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,3,1,,diversity_training
Grizzlies and Trommels,Solid mixing – Introduction to solid mixing,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,4,1,,diversity_training
Grizzlies and Trommels,Mixing equipment for cohesive solids,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,5,1,,diversity_training
Grizzlies and Trommels,Mixers for free flowing solids: Ribbon,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,6,1,,diversity_training
Grizzlies and Trommels,Flow of a single fluid through a packed bed,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,7,1,,diversity_training
Grizzlies and Trommels,Ergun’s equation,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,8,1,,diversity_training
Grizzlies and Trommels,Fluidization: conditions for fluidization,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,9,1,,diversity_training
Grizzlies and Trommels,Solid fluid,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,10,1,,diversity_training
Grizzlies and Trommels,Sedimentation: Batch sedimentation. Kynch,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,11,1,,diversity_training
Grizzlies and Trommels,Gas solid separation equipment: Cyclone,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,12,1,,diversity_training
Grizzlies and Trommels,Storage of solids: Properties of particulate,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,13,1,,diversity_training
Grizzlies and Trommels,"Conveying, of solids: Belt conveyer, bucket",6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,14,1,,diversity_training
Size reduction of solids. Mechanism of size,Size reduction equipment – Jaw crusher,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,1,1,,diversity_training
Size reduction of solids. Mechanism of size,"Hammer mill, Ball mill and Roll crusher",6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,2,1,,diversity_training
Size reduction of solids. Mechanism of size,Solid mixing – Introduction to solid mixing,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,3,1,,diversity_training
Size reduction of solids. Mechanism of size,Mixing equipment for cohesive solids,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,4,1,,diversity_training
Size reduction of solids. Mechanism of size,Mixers for free flowing solids: Ribbon,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,5,1,,diversity_training
Size reduction of solids. Mechanism of size,Flow of a single fluid through a packed bed,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,6,1,,diversity_training
Size reduction of solids. Mechanism of size,Ergun’s equation,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,7,1,,diversity_training
Size reduction of solids. Mechanism of size,Fluidization: conditions for fluidization,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,8,1,,diversity_training
Size reduction of solids. Mechanism of size,Solid fluid,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,9,1,,diversity_training
Size reduction of solids. Mechanism of size,Sedimentation: Batch sedimentation. Kynch,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,10,1,,diversity_training
Size reduction of solids. Mechanism of size,Gas solid separation equipment: Cyclone,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,11,1,,diversity_training
Size reduction of solids. Mechanism of size,Storage of solids: Properties of particulate,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,12,1,,diversity_training
Size reduction of solids. Mechanism of size,"Conveying, of solids: Belt conveyer, bucket",6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,13,1,,diversity_training
Size reduction equipment – Jaw crusher,"Hammer mill, Ball mill and Roll crusher",6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,1,1,,diversity_training
Size reduction equipment – Jaw crusher,Solid mixing – Introduction to solid mixing,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,2,1,,diversity_training
Size reduction equipment – Jaw crusher,Mixing equipment for cohesive solids,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,3,1,,diversity_training
Size reduction equipment – Jaw crusher,Mixers for free flowing solids: Ribbon,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,4,1,,diversity_training
Size reduction equipment – Jaw crusher,Flow of a single fluid through a packed bed,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,5,1,,diversity_training
Size reduction equipment – Jaw crusher,Ergun’s equation,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,6,1,,diversity_training
Size reduction equipment – Jaw crusher,Fluidization: conditions for fluidization,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,7,1,,diversity_training
Size reduction equipment – Jaw crusher,Solid fluid,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,8,1,,diversity_training
Size reduction equipment – Jaw crusher,Sedimentation: Batch sedimentation. Kynch,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,9,1,,diversity_training
Size reduction equipment – Jaw crusher,Gas solid separation equipment: Cyclone,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,10,1,,diversity_training
Size reduction equipment – Jaw crusher,Storage of solids: Properties of particulate,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,11,1,,diversity_training
Size reduction equipment – Jaw crusher,"Conveying, of solids: Belt conveyer, bucket",6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,12,1,,diversity_training
"Hammer mill, Ball mill and Roll crusher",Solid mixing – Introduction to solid mixing,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,1,1,,diversity_training
"Hammer mill, Ball mill and Roll crusher",Mixing equipment for cohesive solids,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,2,1,,diversity_training
"Hammer mill, Ball mill and Roll crusher",Mixers for free flowing solids: Ribbon,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,3,1,,diversity_training
"Hammer mill, Ball mill and Roll crusher",Flow of a single fluid through a packed bed,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,4,1,,diversity_training
"Hammer mill, Ball mill and Roll crusher",Ergun’s equation,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,5,1,,diversity_training
"Hammer mill, Ball mill and Roll crusher",Fluidization: conditions for fluidization,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,6,1,,diversity_training
"Hammer mill, Ball mill and Roll crusher",Solid fluid,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,7,1,,diversity_training
"Hammer mill, Ball mill and Roll crusher",Sedimentation: Batch sedimentation. Kynch,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,8,1,,diversity_training
"Hammer mill, Ball mill and Roll crusher",Gas solid separation equipment: Cyclone,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,9,1,,diversity_training
"Hammer mill, Ball mill and Roll crusher",Storage of solids: Properties of particulate,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,10,1,,diversity_training
"Hammer mill, Ball mill and Roll crusher","Conveying, of solids: Belt conveyer, bucket",6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,11,1,,diversity_training
Solid mixing – Introduction to solid mixing,Mixing equipment for cohesive solids,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,1,1,,diversity_training
Solid mixing – Introduction to solid mixing,Mixers for free flowing solids: Ribbon,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,2,1,,diversity_training
Solid mixing – Introduction to solid mixing,Flow of a single fluid through a packed bed,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,3,1,,diversity_training
Solid mixing – Introduction to solid mixing,Ergun’s equation,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,4,1,,diversity_training
Solid mixing – Introduction to solid mixing,Fluidization: conditions for fluidization,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,5,1,,diversity_training
Solid mixing – Introduction to solid mixing,Solid fluid,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,6,1,,diversity_training
Solid mixing – Introduction to solid mixing,Sedimentation: Batch sedimentation. Kynch,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,7,1,,diversity_training
Solid mixing – Introduction to solid mixing,Gas solid separation equipment: Cyclone,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,8,1,,diversity_training
Solid mixing – Introduction to solid mixing,Storage of solids: Properties of particulate,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,9,1,,diversity_training
Solid mixing – Introduction to solid mixing,"Conveying, of solids: Belt conveyer, bucket",6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,10,1,,diversity_training
Mixing equipment for cohesive solids,Mixers for free flowing solids: Ribbon,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,1,1,,diversity_training
Mixing equipment for cohesive solids,Flow of a single fluid through a packed bed,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,2,1,,diversity_training
Mixing equipment for cohesive solids,Ergun’s equation,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,3,1,,diversity_training
Mixing equipment for cohesive solids,Fluidization: conditions for fluidization,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,4,1,,diversity_training
Mixing equipment for cohesive solids,Solid fluid,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,5,1,,diversity_training
Mixing equipment for cohesive solids,Sedimentation: Batch sedimentation. Kynch,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,6,1,,diversity_training
Mixing equipment for cohesive solids,Gas solid separation equipment: Cyclone,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,7,1,,diversity_training
Mixing equipment for cohesive solids,Storage of solids: Properties of particulate,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,8,1,,diversity_training
Mixing equipment for cohesive solids,"Conveying, of solids: Belt conveyer, bucket",6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,9,1,,diversity_training
Mixers for free flowing solids: Ribbon,Flow of a single fluid through a packed bed,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,1,1,,diversity_training
Mixers for free flowing solids: Ribbon,Ergun’s equation,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,2,1,,diversity_training
Mixers for free flowing solids: Ribbon,Fluidization: conditions for fluidization,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,3,1,,diversity_training
Mixers for free flowing solids: Ribbon,Solid fluid,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,4,1,,diversity_training
Mixers for free flowing solids: Ribbon,Sedimentation: Batch sedimentation. Kynch,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,5,1,,diversity_training
Mixers for free flowing solids: Ribbon,Gas solid separation equipment: Cyclone,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,6,1,,diversity_training
Mixers for free flowing solids: Ribbon,Storage of solids: Properties of particulate,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,7,1,,diversity_training
Mixers for free flowing solids: Ribbon,"Conveying, of solids: Belt conveyer, bucket",6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,8,1,,diversity_training
Flow of a single fluid through a packed bed,Ergun’s equation,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,1,1,,diversity_training
Flow of a single fluid through a packed bed,Fluidization: conditions for fluidization,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,2,1,,diversity_training
Flow of a single fluid through a packed bed,Solid fluid,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,3,1,,diversity_training
Flow of a single fluid through a packed bed,Sedimentation: Batch sedimentation. Kynch,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,4,1,,diversity_training
Flow of a single fluid through a packed bed,Gas solid separation equipment: Cyclone,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,5,1,,diversity_training
Flow of a single fluid through a packed bed,Storage of solids: Properties of particulate,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,6,1,,diversity_training
Flow of a single fluid through a packed bed,"Conveying, of solids: Belt conveyer, bucket",6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,7,1,,diversity_training
Ergun’s equation,Fluidization: conditions for fluidization,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,1,1,,diversity_training
Ergun’s equation,Solid fluid,6.40-N-Chemical-Engineering-Sem-III-IV.pdf,2074112,Solid Fluid Mechanical Operations,2,1,,diversity_training
