concept_a,concept_b,source_syllabus,Course_Code,course_name,order_delta,domain_match
"Cryptocurrency basics, types, usage, ERC20 and","AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,14,1
"ERC721 Tokens, ICO: basics and related terms","launching an ICO, pros and cons, evolution and",SEM-V.pdf,2166118,Blockchain,1,1
"ERC721 Tokens, ICO: basics and related terms","platforms, STO, Different Crypto currencies, Defi",SEM-V.pdf,2166118,Blockchain,2,1
"ERC721 Tokens, ICO: basics and related terms","Metaverse, Cryptocurrency wallets: Hot and cold",SEM-V.pdf,2166118,Blockchain,3,1
"ERC721 Tokens, ICO: basics and related terms","wallets, Cryptocurrency usage, Transactions in",SEM-V.pdf,2166118,Blockchain,4,1
"ERC721 Tokens, ICO: basics and related terms","Blockchain, UTXO and double spending problem",SEM-V.pdf,2166118,Blockchain,5,1
"ERC721 Tokens, ICO: basics and related terms",Common security threats in Blockchain,SEM-V.pdf,2166118,Blockchain,6,1
"ERC721 Tokens, ICO: basics and related terms","Mitigating attacks: 51% attack, Sybil attack, replay",SEM-V.pdf,2166118,Blockchain,7,1
"ERC721 Tokens, ICO: basics and related terms",learning Topics:Stablecoins and Central,SEM-V.pdf,2166118,Blockchain,8,1
"ERC721 Tokens, ICO: basics and related terms",Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain,9,1
"ERC721 Tokens, ICO: basics and related terms",Emerging trends,SEM-V.pdf,2166118,Blockchain,10,1
"ERC721 Tokens, ICO: basics and related terms",Blockchain and,SEM-V.pdf,2166118,Blockchain,11,1
"ERC721 Tokens, ICO: basics and related terms",case studies,SEM-V.pdf,2166118,Blockchain,12,1
"ERC721 Tokens, ICO: basics and related terms","AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,13,1
"ERC721 Tokens, ICO: basics and related terms","synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,14,1
"launching an ICO, pros and cons, evolution and","platforms, STO, Different Crypto currencies, Defi",SEM-V.pdf,2166118,Blockchain,1,1
"launching an ICO, pros and cons, evolution and","Metaverse, Cryptocurrency wallets: Hot and cold",SEM-V.pdf,2166118,Blockchain,2,1
"launching an ICO, pros and cons, evolution and","wallets, Cryptocurrency usage, Transactions in",SEM-V.pdf,2166118,Blockchain,3,1
"launching an ICO, pros and cons, evolution and","Blockchain, UTXO and double spending problem",SEM-V.pdf,2166118,Blockchain,4,1
"launching an ICO, pros and cons, evolution and",Common security threats in Blockchain,SEM-V.pdf,2166118,Blockchain,5,1
"launching an ICO, pros and cons, evolution and","Mitigating attacks: 51% attack, Sybil attack, replay",SEM-V.pdf,2166118,Blockchain,6,1
"launching an ICO, pros and cons, evolution and",learning Topics:Stablecoins and Central,SEM-V.pdf,2166118,Blockchain,7,1
"launching an ICO, pros and cons, evolution and",Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain,8,1
"launching an ICO, pros and cons, evolution and",Emerging trends,SEM-V.pdf,2166118,Blockchain,9,1
"launching an ICO, pros and cons, evolution and",Blockchain and,SEM-V.pdf,2166118,Blockchain,10,1
"launching an ICO, pros and cons, evolution and",case studies,SEM-V.pdf,2166118,Blockchain,11,1
"launching an ICO, pros and cons, evolution and","AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,12,1
"launching an ICO, pros and cons, evolution and","synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,13,1
"launching an ICO, pros and cons, evolution and",Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,14,1
"platforms, STO, Different Crypto currencies, Defi","Metaverse, Cryptocurrency wallets: Hot and cold",SEM-V.pdf,2166118,Blockchain,1,1
"platforms, STO, Different Crypto currencies, Defi","wallets, Cryptocurrency usage, Transactions in",SEM-V.pdf,2166118,Blockchain,2,1
"platforms, STO, Different Crypto currencies, Defi","Blockchain, UTXO and double spending problem",SEM-V.pdf,2166118,Blockchain,3,1
"platforms, STO, Different Crypto currencies, Defi",Common security threats in Blockchain,SEM-V.pdf,2166118,Blockchain,4,1
"platforms, STO, Different Crypto currencies, Defi","Mitigating attacks: 51% attack, Sybil attack, replay",SEM-V.pdf,2166118,Blockchain,5,1
"platforms, STO, Different Crypto currencies, Defi",learning Topics:Stablecoins and Central,SEM-V.pdf,2166118,Blockchain,6,1
"platforms, STO, Different Crypto currencies, Defi",Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain,7,1
"platforms, STO, Different Crypto currencies, Defi",Emerging trends,SEM-V.pdf,2166118,Blockchain,8,1
"platforms, STO, Different Crypto currencies, Defi",Blockchain and,SEM-V.pdf,2166118,Blockchain,9,1
"platforms, STO, Different Crypto currencies, Defi",case studies,SEM-V.pdf,2166118,Blockchain,10,1
"platforms, STO, Different Crypto currencies, Defi","AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,11,1
"platforms, STO, Different Crypto currencies, Defi","synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,12,1
"platforms, STO, Different Crypto currencies, Defi",Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,13,1
"platforms, STO, Different Crypto currencies, Defi","Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,14,1
"Metaverse, Cryptocurrency wallets: Hot and cold","wallets, Cryptocurrency usage, Transactions in",SEM-V.pdf,2166118,Blockchain,1,1
"Metaverse, Cryptocurrency wallets: Hot and cold","Blockchain, UTXO and double spending problem",SEM-V.pdf,2166118,Blockchain,2,1
"Metaverse, Cryptocurrency wallets: Hot and cold",Common security threats in Blockchain,SEM-V.pdf,2166118,Blockchain,3,1
"Metaverse, Cryptocurrency wallets: Hot and cold","Mitigating attacks: 51% attack, Sybil attack, replay",SEM-V.pdf,2166118,Blockchain,4,1
"Metaverse, Cryptocurrency wallets: Hot and cold",learning Topics:Stablecoins and Central,SEM-V.pdf,2166118,Blockchain,5,1
"Metaverse, Cryptocurrency wallets: Hot and cold",Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain,6,1
"Metaverse, Cryptocurrency wallets: Hot and cold",Emerging trends,SEM-V.pdf,2166118,Blockchain,7,1
"Metaverse, Cryptocurrency wallets: Hot and cold",Blockchain and,SEM-V.pdf,2166118,Blockchain,8,1
"Metaverse, Cryptocurrency wallets: Hot and cold",case studies,SEM-V.pdf,2166118,Blockchain,9,1
"Metaverse, Cryptocurrency wallets: Hot and cold","AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,10,1
"Metaverse, Cryptocurrency wallets: Hot and cold","synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,11,1
"Metaverse, Cryptocurrency wallets: Hot and cold",Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,12,1
"Metaverse, Cryptocurrency wallets: Hot and cold","Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,13,1
"Metaverse, Cryptocurrency wallets: Hot and cold","detection, and performance optimization, AI",SEM-V.pdf,2166118,Blockchain,14,1
"wallets, Cryptocurrency usage, Transactions in","Blockchain, UTXO and double spending problem",SEM-V.pdf,2166118,Blockchain,1,1
"wallets, Cryptocurrency usage, Transactions in",Common security threats in Blockchain,SEM-V.pdf,2166118,Blockchain,2,1
"wallets, Cryptocurrency usage, Transactions in","Mitigating attacks: 51% attack, Sybil attack, replay",SEM-V.pdf,2166118,Blockchain,3,1
"wallets, Cryptocurrency usage, Transactions in",learning Topics:Stablecoins and Central,SEM-V.pdf,2166118,Blockchain,4,1
"wallets, Cryptocurrency usage, Transactions in",Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain,5,1
"wallets, Cryptocurrency usage, Transactions in",Emerging trends,SEM-V.pdf,2166118,Blockchain,6,1
"wallets, Cryptocurrency usage, Transactions in",Blockchain and,SEM-V.pdf,2166118,Blockchain,7,1
"wallets, Cryptocurrency usage, Transactions in",case studies,SEM-V.pdf,2166118,Blockchain,8,1
"wallets, Cryptocurrency usage, Transactions in","AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,9,1
"wallets, Cryptocurrency usage, Transactions in","synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,10,1
"wallets, Cryptocurrency usage, Transactions in",Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,11,1
"wallets, Cryptocurrency usage, Transactions in","Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,12,1
"wallets, Cryptocurrency usage, Transactions in","detection, and performance optimization, AI",SEM-V.pdf,2166118,Blockchain,13,1
"wallets, Cryptocurrency usage, Transactions in",consensus mechanisms for various applications,SEM-V.pdf,2166118,Blockchain,14,1
"Blockchain, UTXO and double spending problem",Common security threats in Blockchain,SEM-V.pdf,2166118,Blockchain,1,1
"Blockchain, UTXO and double spending problem","Mitigating attacks: 51% attack, Sybil attack, replay",SEM-V.pdf,2166118,Blockchain,2,1
"Blockchain, UTXO and double spending problem",learning Topics:Stablecoins and Central,SEM-V.pdf,2166118,Blockchain,3,1
"Blockchain, UTXO and double spending problem",Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain,4,1
"Blockchain, UTXO and double spending problem",Emerging trends,SEM-V.pdf,2166118,Blockchain,5,1
"Blockchain, UTXO and double spending problem",Blockchain and,SEM-V.pdf,2166118,Blockchain,6,1
"Blockchain, UTXO and double spending problem",case studies,SEM-V.pdf,2166118,Blockchain,7,1
"Blockchain, UTXO and double spending problem","AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,8,1
"Blockchain, UTXO and double spending problem","synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,9,1
"Blockchain, UTXO and double spending problem",Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,10,1
"Blockchain, UTXO and double spending problem","Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,11,1
"Blockchain, UTXO and double spending problem","detection, and performance optimization, AI",SEM-V.pdf,2166118,Blockchain,12,1
"Blockchain, UTXO and double spending problem",consensus mechanisms for various applications,SEM-V.pdf,2166118,Blockchain,13,1
"Blockchain, UTXO and double spending problem","like Supply chain, Healthcare, Energy, Education",SEM-V.pdf,2166118,Blockchain,14,1
Common security threats in Blockchain,"Mitigating attacks: 51% attack, Sybil attack, replay",SEM-V.pdf,2166118,Blockchain,1,1
Common security threats in Blockchain,learning Topics:Stablecoins and Central,SEM-V.pdf,2166118,Blockchain,2,1
Common security threats in Blockchain,Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain,3,1
Common security threats in Blockchain,Emerging trends,SEM-V.pdf,2166118,Blockchain,4,1
Common security threats in Blockchain,Blockchain and,SEM-V.pdf,2166118,Blockchain,5,1
Common security threats in Blockchain,case studies,SEM-V.pdf,2166118,Blockchain,6,1
Common security threats in Blockchain,"AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,7,1
Common security threats in Blockchain,"synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,8,1
Common security threats in Blockchain,Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,9,1
Common security threats in Blockchain,"Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,10,1
Common security threats in Blockchain,"detection, and performance optimization, AI",SEM-V.pdf,2166118,Blockchain,11,1
Common security threats in Blockchain,consensus mechanisms for various applications,SEM-V.pdf,2166118,Blockchain,12,1
Common security threats in Blockchain,"like Supply chain, Healthcare, Energy, Education",SEM-V.pdf,2166118,Blockchain,13,1
Common security threats in Blockchain,making and automation using AI agents in,SEM-V.pdf,2166118,Blockchain,14,1
"Mitigating attacks: 51% attack, Sybil attack, replay",learning Topics:Stablecoins and Central,SEM-V.pdf,2166118,Blockchain,1,1
"Mitigating attacks: 51% attack, Sybil attack, replay",Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain,2,1
"Mitigating attacks: 51% attack, Sybil attack, replay",Emerging trends,SEM-V.pdf,2166118,Blockchain,3,1
"Mitigating attacks: 51% attack, Sybil attack, replay",Blockchain and,SEM-V.pdf,2166118,Blockchain,4,1
"Mitigating attacks: 51% attack, Sybil attack, replay",case studies,SEM-V.pdf,2166118,Blockchain,5,1
"Mitigating attacks: 51% attack, Sybil attack, replay","AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,6,1
"Mitigating attacks: 51% attack, Sybil attack, replay","synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,7,1
"Mitigating attacks: 51% attack, Sybil attack, replay",Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,8,1
"Mitigating attacks: 51% attack, Sybil attack, replay","Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,9,1
"Mitigating attacks: 51% attack, Sybil attack, replay","detection, and performance optimization, AI",SEM-V.pdf,2166118,Blockchain,10,1
"Mitigating attacks: 51% attack, Sybil attack, replay",consensus mechanisms for various applications,SEM-V.pdf,2166118,Blockchain,11,1
"Mitigating attacks: 51% attack, Sybil attack, replay","like Supply chain, Healthcare, Energy, Education",SEM-V.pdf,2166118,Blockchain,12,1
"Mitigating attacks: 51% attack, Sybil attack, replay",making and automation using AI agents in,SEM-V.pdf,2166118,Blockchain,13,1
"Mitigating attacks: 51% attack, Sybil attack, replay","smart contracts, AI in Crypto Trading, Anti",SEM-V.pdf,2166118,Blockchain,14,1
learning Topics:Stablecoins and Central,Cryptocurrency Valuation Models,SEM-V.pdf,2166118,Blockchain,1,1
learning Topics:Stablecoins and Central,Emerging trends,SEM-V.pdf,2166118,Blockchain,2,1
learning Topics:Stablecoins and Central,Blockchain and,SEM-V.pdf,2166118,Blockchain,3,1
learning Topics:Stablecoins and Central,case studies,SEM-V.pdf,2166118,Blockchain,4,1
learning Topics:Stablecoins and Central,"AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,5,1
learning Topics:Stablecoins and Central,"synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,6,1
learning Topics:Stablecoins and Central,Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,7,1
learning Topics:Stablecoins and Central,"Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,8,1
learning Topics:Stablecoins and Central,"detection, and performance optimization, AI",SEM-V.pdf,2166118,Blockchain,9,1
learning Topics:Stablecoins and Central,consensus mechanisms for various applications,SEM-V.pdf,2166118,Blockchain,10,1
learning Topics:Stablecoins and Central,"like Supply chain, Healthcare, Energy, Education",SEM-V.pdf,2166118,Blockchain,11,1
learning Topics:Stablecoins and Central,making and automation using AI agents in,SEM-V.pdf,2166118,Blockchain,12,1
learning Topics:Stablecoins and Central,"smart contracts, AI in Crypto Trading, Anti",SEM-V.pdf,2166118,Blockchain,13,1
learning Topics:Stablecoins and Central,Laundering & Risk Scoring LLMs in Smart,SEM-V.pdf,2166118,Blockchain,14,1
Cryptocurrency Valuation Models,Emerging trends,SEM-V.pdf,2166118,Blockchain,1,1
Cryptocurrency Valuation Models,Blockchain and,SEM-V.pdf,2166118,Blockchain,2,1
Cryptocurrency Valuation Models,case studies,SEM-V.pdf,2166118,Blockchain,3,1
Cryptocurrency Valuation Models,"AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,4,1
Cryptocurrency Valuation Models,"synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,5,1
Cryptocurrency Valuation Models,Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,6,1
Cryptocurrency Valuation Models,"Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,7,1
Cryptocurrency Valuation Models,"detection, and performance optimization, AI",SEM-V.pdf,2166118,Blockchain,8,1
Cryptocurrency Valuation Models,consensus mechanisms for various applications,SEM-V.pdf,2166118,Blockchain,9,1
Cryptocurrency Valuation Models,"like Supply chain, Healthcare, Energy, Education",SEM-V.pdf,2166118,Blockchain,10,1
Cryptocurrency Valuation Models,making and automation using AI agents in,SEM-V.pdf,2166118,Blockchain,11,1
Cryptocurrency Valuation Models,"smart contracts, AI in Crypto Trading, Anti",SEM-V.pdf,2166118,Blockchain,12,1
Cryptocurrency Valuation Models,Laundering & Risk Scoring LLMs in Smart,SEM-V.pdf,2166118,Blockchain,13,1
Cryptocurrency Valuation Models,"Contract Lifecycle (Dev, Audit, Test, Docs)",SEM-V.pdf,2166118,Blockchain,14,1
Emerging trends,Blockchain and,SEM-V.pdf,2166118,Blockchain,1,1
Emerging trends,case studies,SEM-V.pdf,2166118,Blockchain,2,1
Emerging trends,"AI–Blockchain Integration: Overview, need, and",SEM-V.pdf,2166118,Blockchain,3,1
Emerging trends,"synergy between AI and Blockchain, benefit, AI",SEM-V.pdf,2166118,Blockchain,4,1
Emerging trends,Models on Blockchain: decentralized AI,SEM-V.pdf,2166118,Blockchain,5,1
Emerging trends,"Case study: AI for transaction validation, fraud",SEM-V.pdf,2166118,Blockchain,6,1
Emerging trends,"detection, and performance optimization, AI",SEM-V.pdf,2166118,Blockchain,7,1
Emerging trends,consensus mechanisms for various applications,SEM-V.pdf,2166118,Blockchain,8,1
Emerging trends,"like Supply chain, Healthcare, Energy, Education",SEM-V.pdf,2166118,Blockchain,9,1
Emerging trends,making and automation using AI agents in,SEM-V.pdf,2166118,Blockchain,10,1
Emerging trends,"smart contracts, AI in Crypto Trading, Anti",SEM-V.pdf,2166118,Blockchain,11,1
Emerging trends,Laundering & Risk Scoring LLMs in Smart,SEM-V.pdf,2166118,Blockchain,12,1
Emerging trends,"Contract Lifecycle (Dev, Audit, Test, Docs)",SEM-V.pdf,2166118,Blockchain,13,1
Emerging trends,learning Topics: Case Studies on AI in,SEM-V.pdf,2166118,Blockchain,14,1
